tenure,MonthlyCharges,TotalCharges,CLV,services_count,monthly_to_total_ratio,internet_no_tech_support,tenure_bucket_ord,is_auto_pay,is_long_contract,streaming_services,support_services,senior_fiber_optic,charges_per_month_of_tenure,high_charge_to_clv_ratio,tenure_years,per_service_charge,is_fiber_optic,has_streaming_any,has_support_any,has_multiple_lines_yes,is_electronic_check,paperless_autopay,family_bundle,early_tenure_flag,high_monthly_charge,tenure_remaining,tenure_fraction_complete,remaining_value,remaining_value_ratio,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_bucket,ChurnFlag,CLV_quartile
17,21.1,385.55,126.6,1,1.0748536381377194,0,2,1,0,0,0,0,22.679411764705883,1,1.4166666666666667,21.1,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,0.0,0.0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),12-24m,0,Low
60,19.25,1103.25,462.0,1,0.9551948051948052,0,3,1,1,0,0,0,18.3875,0,5.0,19.25,0,0,0,0,0,1,1,0,0,0,2.5,0.0,0.0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24m+,0,Medium
20,49.6,939.8,297.6,3,0.9473790322580644,1,2,0,0,0,1,0,46.989999999999995,1,1.6666666666666667,16.533333333333335,0,0,1,0,1,0,1,0,0,0,3.3333333333333335,0.0,0.0,Male,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,12-24m,0,Low
35,69.0,2441.7,828.0,6,1.011055900621118,0,3,0,1,1,2,0,69.76285714285714,0,2.9166666666666665,11.5,0,1,1,1,1,0,1,0,0,0,2.9166666666666665,0.0,0.0,Male,0,Yes,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,24m+,0,High
19,20.2,382.2,121.2,1,0.9958311620635748,0,2,0,0,0,0,0,20.11578947368421,1,1.5833333333333333,20.2,0,0,0,0,0,0,1,0,0,0,3.1666666666666665,0.0,0.0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,12-24m,0,Low
42,94.45,3923.8,1133.4,6,0.9891350928936954,1,3,1,1,1,2,0,93.42380952380952,0,3.5,15.741666666666667,1,1,1,1,0,1,1,0,1,0,3.5,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),24m+,0,Premium
24,54.6,1242.25,655.2,4,0.9479929792429792,0,2,1,1,0,1,0,51.760416666666664,0,2.0,13.65,0,0,1,1,0,0,0,0,0,0,2.0,0.0,0.0,Male,0,No,No,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),12-24m,0,High
68,96.55,6581.9,1158.6,6,1.002513175130228,1,3,1,1,1,2,1,96.79264705882352,0,5.666666666666667,16.091666666666665,1,1,1,1,0,1,1,0,1,0,5.0,0.0,0.0,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),24m+,1,Premium
18,19.65,411.25,235.8,1,1.1627085100367542,0,2,0,1,0,0,0,22.84722222222222,0,1.5,19.65,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,12-24m,0,Low
24,84.8,1990.5,1017.6,8,0.9780365566037736,0,2,0,1,2,3,0,82.9375,0,2.0,10.6,0,1,1,1,0,0,1,0,1,0,2.0,0.0,0.0,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,12-24m,0,Premium
61,115.1,6993.65,1381.1999999999998,9,0.9960903562119896,0,3,0,1,2,4,0,114.65,0,5.083333333333333,12.788888888888888,1,1,1,1,0,0,0,0,1,0,5.0,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,24m+,0,Premium
64,86.55,5632.55,2077.2,8,1.0168526140958984,0,3,1,1,2,3,0,88.00859375,0,5.333333333333333,10.81875,0,1,1,1,0,0,0,0,1,0,2.6666666666666665,0.0,0.0,Male,0,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),24m+,0,Premium
65,20.4,1414.45,489.6,1,1.0667043740573152,0,3,1,1,0,0,0,21.76076923076923,0,5.416666666666667,20.4,0,0,0,0,0,1,1,0,0,0,2.7083333333333335,0.0,0.0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24m+,0,Medium
41,20.0,810.3,480.0,1,0.9881707317073172,0,3,0,1,0,0,0,19.76341463414634,0,3.4166666666666665,20.0,0,0,0,0,0,0,0,0,0,0,1.7083333333333333,0.0,0.0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24m+,0,Medium
1,20.25,20.25,121.5,1,1.0,0,0,0,0,0,0,0,20.25,1,0.0833333333333333,20.25,0,0,0,0,0,0,0,1,0,5,0.1666666666666666,101.25,0.8333333333333334,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-6m,0,Low
9,44.2,403.35,265.20000000000005,2,1.0139517345399698,1,1,1,0,0,0,0,44.81666666666667,1,0.75,22.1,0,0,0,0,0,1,0,0,0,0,1.5,0.0,0.0,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),6-12m,1,Low
3,29.7,91.7,178.2,2,1.0291806958473626,1,0,1,0,0,1,0,30.566666666666663,1,0.25,14.85,0,0,1,0,0,0,1,1,0,3,0.5,86.49999999999999,0.4854096520763187,Female,0,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0-6m,1,Low
12,96.0,1062.1,576.0,5,0.9219618055555556,1,1,0,0,2,1,0,88.50833333333333,1,1.0,19.2,1,1,1,0,1,0,0,0,1,0,2.0,0.0,0.0,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,6-12m,1,High
71,20.9,1493.2,501.6,1,1.0062672686838736,0,3,1,1,0,0,0,21.03098591549296,0,5.916666666666667,20.9,0,0,0,0,0,1,1,0,0,0,2.9583333333333335,0.0,0.0,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24m+,0,Medium
10,36.25,374.0,217.5,3,1.0317241379310345,0,1,0,0,0,2,0,37.4,1,0.8333333333333334,12.083333333333334,0,0,1,0,1,0,0,0,0,0,1.6666666666666667,0.0,0.0,Female,0,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,6-12m,0,Low
1,84.8,84.8,508.7999999999999,4,1.0,0,0,0,0,1,1,0,84.8,1,0.0833333333333333,21.2,1,1,1,0,1,0,1,1,1,5,0.1666666666666666,423.99999999999994,0.8333333333333333,Male,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0-6m,1,Medium
67,111.25,7511.65,1335.0,8,1.0077679020627202,0,3,0,1,2,3,0,112.1141791044776,0,5.583333333333333,13.90625,1,1,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,24m+,0,Premium
50,100.2,5038.45,2404.8,6,1.0056786427145707,0,3,0,1,2,2,0,100.769,0,4.166666666666667,16.7,1,1,1,0,0,0,0,0,1,0,2.0833333333333335,0.0,0.0,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,24m+,0,Premium
26,60.7,1597.4,728.4000000000001,4,1.012165758459004,1,3,0,1,1,1,0,61.43846153846154,0,2.1666666666666665,15.175,0,1,1,0,0,0,1,0,0,0,2.1666666666666665,0.0,0.0,Female,1,Yes,No,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,24m+,0,High
1,76.4,76.4,458.4,3,1.0,1,0,0,0,0,1,1,76.4,1,0.0833333333333333,25.46666666666667,1,0,1,0,0,0,1,1,1,5,0.1666666666666666,382.0,0.8333333333333333,Female,1,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0-6m,1,Medium
9,69.05,653.95,414.2999999999999,6,1.052297047228257,1,1,1,0,1,2,0,72.66111111111111,1,0.75,11.508333333333333,0,1,1,1,0,1,1,0,0,0,1.5,0.0,0.0,Male,0,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),6-12m,0,Medium
68,25.8,1911.5,619.2,2,1.089546283629731,0,3,1,1,0,0,0,28.110294117647054,0,5.666666666666667,12.9,0,0,0,1,0,0,1,0,0,0,2.8333333333333335,0.0,0.0,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24m+,0,High
17,104.2,1743.5,625.2,7,0.9842497459636446,1,2,0,0,2,2,0,102.55882352941175,1,1.4166666666666667,14.885714285714286,1,1,1,1,1,0,1,0,1,0,2.8333333333333335,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,12-24m,1,High
6,82.85,460.25,497.1,4,0.9258700462683566,1,0,0,0,1,0,0,76.70833333333333,1,0.5,20.7125,1,1,0,1,1,0,1,1,1,0,1.0,36.849999999999966,0.0741299537316434,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0-6m,1,Medium
70,90.15,6237.05,2163.6000000000004,9,0.9883606687267252,0,3,1,1,2,4,0,89.10071428571429,0,5.833333333333333,10.016666666666667,0,1,1,1,0,1,1,0,1,0,2.9166666666666665,0.0,0.0,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),24m+,0,Premium
43,63.95,2737.05,383.7000000000001,5,0.995345200647308,1,3,0,0,1,2,0,63.65232558139535,1,3.5833333333333335,12.79,0,1,1,0,1,0,1,0,0,0,5.0,0.0,0.0,Female,0,No,Yes,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,24m+,0,Medium
6,83.55,477.55,501.2999999999999,4,0.9526231797326952,1,0,1,0,1,1,0,79.59166666666667,1,0.5,20.8875,1,1,1,0,0,1,1,1,1,0,1.0,23.749999999999943,0.0473768202673049,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0-6m,1,Medium
71,20.1,1389.6,482.4,1,0.9737229346226612,0,3,1,1,0,0,0,19.57183098591549,0,5.916666666666667,20.1,0,0,0,0,0,0,1,0,0,0,2.9583333333333335,0.0,0.0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24m+,0,Medium
61,106.6,6428.4,2558.3999999999996,7,0.9885891797127304,0,3,0,1,2,2,0,105.38360655737704,0,5.083333333333333,15.228571428571428,1,1,1,1,1,0,0,0,1,0,2.5416666666666665,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,24m+,1,Premium
15,58.95,955.15,353.70000000000005,5,1.0801809443030816,0,2,0,0,0,3,0,63.67666666666666,1,1.25,11.79,0,0,1,0,1,0,0,0,0,0,2.5,0.0,0.0,Female,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,12-24m,0,Medium
54,24.75,1342.15,297.0,2,1.0042274597830154,0,3,1,1,0,0,0,24.85462962962963,0,4.5,12.375,0,0,0,1,0,1,1,0,0,0,4.5,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24m+,0,Low
66,19.95,1269.1,478.7999999999999,1,0.9638490164805952,0,3,1,1,0,0,0,19.228787878787877,0,5.5,19.95,0,0,0,0,0,0,1,0,0,0,2.75,0.0,0.0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24m+,0,Medium
21,55.95,1157.05,671.4000000000001,5,0.984765309162092,1,2,0,1,2,2,0,55.09761904761905,0,1.75,11.19,0,1,1,0,1,0,1,0,0,0,1.75,0.0,0.0,Female,0,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,12-24m,1,High
2,19.3,44.4,115.8,1,1.1502590673575128,0,0,0,0,0,0,0,22.2,1,0.1666666666666666,19.3,0,0,0,0,0,0,0,1,0,4,0.3333333333333333,71.4,0.616580310880829,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-6m,0,Low
60,97.2,5611.75,2332.8,6,0.9622342249657064,0,3,0,1,2,2,0,93.52916666666668,0,5.0,16.2,1,1,1,0,1,0,1,0,1,0,2.5,0.0,0.0,Female,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,24m+,0,Premium
37,40.2,1478.85,241.2,3,0.994251714400968,1,3,1,0,1,1,0,39.96891891891892,1,3.0833333333333335,13.4,0,1,1,0,0,1,0,0,0,0,5.0,0.0,0.0,Female,0,No,No,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),24m+,0,Low
3,99.0,287.4,594.0,6,0.9676767676767676,1,0,1,0,2,2,0,95.8,1,0.25,16.5,1,1,1,0,0,1,0,1,1,3,0.5,306.6,0.5161616161616162,Female,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0-6m,1,High
72,91.35,6697.2,2192.3999999999996,9,1.018244845831053,0,3,1,1,2,4,0,93.01666666666668,0,6.0,10.15,0,1,1,1,0,1,0,0,1,0,3.0,0.0,0.0,Female,0,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24m+,0,Premium
22,55.15,1206.05,330.9,4,0.9940245611143164,0,2,0,0,0,2,0,54.820454545454545,1,1.8333333333333333,13.7875,0,0,1,0,1,0,1,0,0,0,3.6666666666666665,0.0,0.0,Female,0,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,12-24m,1,Low
14,59.45,780.85,356.70000000000005,5,0.9381833473507148,0,2,1,0,0,3,0,55.775,1,1.1666666666666667,11.89,0,0,1,0,0,0,1,0,0,0,2.3333333333333335,0.0,0.0,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),12-24m,0,Medium
65,59.95,3921.1,1438.8000000000002,6,1.0062487970744851,0,3,1,1,2,3,0,60.324615384615385,0,5.416666666666667,9.991666666666667,0,1,1,0,0,0,0,0,0,0,2.7083333333333335,0.0,0.0,Female,0,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),24m+,0,Premium
49,71.8,3472.05,861.5999999999999,7,0.9868824967312833,1,3,0,1,1,3,0,70.85816326530613,0,4.083333333333333,10.257142857142856,0,1,1,1,1,0,1,0,1,0,4.083333333333333,0.0,0.0,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,24m+,0,Premium
62,105.5,6487.2,633.0,7,0.9917749579574988,1,3,0,0,2,2,0,104.63225806451612,1,5.166666666666667,15.071428571428571,1,1,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,0,High
45,50.9,2333.85,305.4,4,1.0189259986902424,1,3,1,0,2,1,0,51.86333333333333,1,3.75,12.725,0,1,1,0,0,1,1,0,0,0,5.0,0.0,0.0,Female,0,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24m+,0,Low
22,19.25,412.55,231.0,1,0.9741440377804016,0,2,0,1,0,0,0,18.75227272727273,0,1.8333333333333333,19.25,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,0.0,0.0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,12-24m,0,Low
57,57.5,3265.95,1380.0,6,0.9964759725400456,0,3,1,1,2,3,0,57.29736842105263,0,4.75,9.583333333333334,0,1,1,0,0,1,1,0,0,0,2.375,0.0,0.0,Male,0,Yes,No,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24m+,0,Premium
2,88.55,179.25,531.3,5,1.0121400338791644,1,0,0,0,1,1,1,89.625,1,0.1666666666666666,17.71,1,1,1,1,1,0,0,1,1,4,0.3333333333333333,352.04999999999995,0.6626199887069452,Female,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0-6m,1,High
60,95.75,5742.9,574.5,6,0.9996344647519582,1,3,0,0,1,2,0,95.715,1,5.0,15.958333333333334,1,1,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,24m+,1,High
67,94.35,6341.45,1132.1999999999998,6,1.0031638310830584,0,3,1,1,1,2,0,94.64850746268657,0,5.583333333333333,15.725,1,1,1,1,0,1,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),24m+,1,Premium
59,106.15,6256.2,1273.8000000000002,7,0.9989381830955556,1,3,0,1,2,2,0,106.03728813559322,0,4.916666666666667,15.164285714285716,1,1,1,1,1,0,1,0,1,0,4.916666666666667,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,24m+,0,Premium
72,102.65,7550.3,2463.6000000000004,7,1.0215808843426963,1,3,1,1,1,3,1,104.86527777777778,0,6.0,14.664285714285716,1,1,1,1,0,1,1,0,1,0,3.0,0.0,0.0,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),24m+,0,Premium
32,104.9,3351.55,629.4000000000001,7,0.9984360104861774,0,3,0,0,2,2,1,104.7359375,1,2.6666666666666665,14.985714285714286,1,1,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,1,High
70,113.65,7714.65,2727.6000000000004,9,0.9697253472440448,0,3,0,1,2,4,1,110.20928571428573,0,5.833333333333333,12.627777777777778,1,1,1,1,1,0,1,0,1,0,2.9166666666666665,0.0,0.0,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,24m+,0,Premium
28,35.75,961.4,214.5,3,0.9604395604395604,0,3,0,0,0,2,0,34.33571428571428,1,2.3333333333333335,11.916666666666666,0,0,1,0,0,0,0,0,0,0,4.666666666666667,0.0,0.0,Female,0,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,24m+,0,Low
47,19.65,921.55,471.6,1,0.997834443181203,0,3,1,1,0,0,0,19.607446808510637,0,3.9166666666666665,19.65,0,0,0,0,0,0,1,0,0,0,1.9583333333333333,0.0,0.0,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24m+,0,Medium
1,20.5,20.5,123.0,1,1.0,0,0,0,0,0,0,0,20.5,1,0.0833333333333333,20.5,0,0,0,0,0,0,0,1,0,5,0.1666666666666666,102.5,0.8333333333333334,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-6m,1,Low
26,19.2,459.6,230.4,1,0.920673076923077,0,3,0,1,0,0,0,17.676923076923078,0,2.1666666666666665,19.2,0,0,0,0,0,0,1,0,0,0,2.1666666666666665,0.0,0.0,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24m+,0,Low
4,78.85,292.8,473.1,3,0.9283449587824986,1,0,0,0,1,0,1,73.2,1,0.3333333333333333,26.28333333333333,1,1,0,0,1,0,0,1,1,2,0.6666666666666666,180.29999999999995,0.3811033608116677,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0-6m,1,Medium
10,80.25,846.0,481.5,3,1.0542056074766355,1,1,1,0,1,0,0,84.6,1,0.8333333333333334,26.75,1,1,0,0,0,1,0,0,1,0,1.6666666666666667,0.0,0.0,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),6-12m,1,Medium
1,70.2,70.2,421.2000000000001,2,1.0,1,0,0,0,0,0,1,70.2,1,0.0833333333333333,35.1,1,0,0,0,1,0,0,1,0,5,0.1666666666666666,351.00000000000006,0.8333333333333334,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-6m,0,Medium
61,84.9,5264.5,1018.8,8,1.0165286064608314,0,3,1,1,2,4,0,86.30327868852459,0,5.083333333333333,10.6125,0,1,1,0,0,0,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),24m+,0,Premium
70,51.05,3635.15,612.5999999999999,5,1.017251993843571,0,3,1,1,1,3,0,51.93071428571429,0,5.833333333333333,10.21,0,1,1,0,0,1,1,0,0,0,5.0,0.0,0.0,Male,0,Yes,No,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),24m+,0,High
7,20.05,96.8,240.6,1,0.6897043106519416,0,1,0,1,0,0,0,13.828571428571427,0,0.5833333333333334,20.05,0,0,0,0,0,0,1,0,0,5,0.5833333333333334,143.8,0.5976724854530341,Female,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,6-12m,0,Low
25,70.95,1767.35,425.7000000000001,2,0.9963918252290344,1,3,0,0,0,0,0,70.694,1,2.0833333333333335,35.475,1,0,0,0,0,0,0,0,1,0,4.166666666666667,0.0,0.0,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,24m+,1,Medium
7,62.8,418.3,376.7999999999999,5,0.9515468607825296,0,1,1,0,1,2,0,59.75714285714286,1,0.5833333333333334,12.56,0,1,1,0,0,0,0,0,0,0,1.1666666666666667,0.0,0.0,Female,0,No,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),6-12m,0,Medium
13,19.45,232.1,116.7,1,0.917935534902116,0,2,1,0,0,0,0,17.853846153846153,1,1.0833333333333333,19.45,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,0.0,0.0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),12-24m,0,Low
14,89.95,1178.4,539.7,5,0.9357579607718576,0,2,0,0,1,1,0,84.17142857142858,1,1.1666666666666667,17.990000000000002,1,1,1,1,1,0,0,0,1,0,2.3333333333333335,0.0,0.0,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,12-24m,1,High
53,19.75,1052.35,474.0,1,1.0053498925244804,0,3,1,1,0,0,0,19.85566037735849,0,4.416666666666667,19.75,0,0,0,0,0,0,1,0,0,0,2.2083333333333335,0.0,0.0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24m+,1,Medium
38,80.3,3058.65,963.6,7,1.0023759585763912,0,3,1,1,2,3,0,80.49078947368422,0,3.1666666666666665,11.471428571428572,0,1,1,0,0,0,1,0,1,0,3.1666666666666665,0.0,0.0,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),24m+,1,Premium
66,104.05,6890.0,1248.6,7,1.0033055203646266,0,3,0,1,2,2,0,104.3939393939394,0,5.5,14.864285714285714,1,1,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,24m+,1,Premium
47,19.65,973.1,471.6,1,1.0536516701856966,0,3,0,1,0,0,0,20.70425531914894,0,3.9166666666666665,19.65,0,0,0,0,0,0,1,0,0,0,1.9583333333333333,0.0,0.0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24m+,0,Medium
60,94.1,5475.9,564.5999999999999,6,0.9698724760892666,1,3,1,0,1,2,0,91.265,1,5.0,15.683333333333332,1,1,1,1,0,1,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),24m+,0,High
2,18.75,53.15,112.5,1,1.4173333333333331,0,0,1,0,0,0,0,26.575,1,0.1666666666666666,18.75,0,0,0,0,0,0,0,1,0,4,0.3333333333333333,59.35,0.5275555555555556,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0-6m,0,Low
35,25.75,882.55,154.5,2,0.979251040221914,0,3,0,0,0,0,0,25.215714285714284,1,2.9166666666666665,12.875,0,0,0,1,1,0,1,0,0,0,5.0,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24m+,0,Low
48,97.05,4692.95,1164.6,6,1.0074167095998627,1,3,0,1,2,2,0,97.76979166666666,0,4.0,16.175,1,1,1,0,1,0,1,0,1,0,4.0,0.0,0.0,Female,0,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,24m+,0,Premium
63,19.15,1177.05,459.6,1,0.9756309834638818,0,3,0,1,0,0,0,18.683333333333337,0,5.25,19.15,0,0,0,0,0,0,1,0,0,0,2.625,0.0,0.0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24m+,0,Medium
